ax_mean,ax_std,ax_max,ax_min,ax_p2p,ax_rms,ax_energy,ax_fft1,ax_fft2,ax_fft3,ax_fft4,ax_fft5,ay_mean,ay_std,ay_max,ay_min,ay_p2p,ay_rms,ay_energy,ay_fft1,ay_fft2,ay_fft3,ay_fft4,ay_fft5,az_mean,az_std,az_max,az_min,az_p2p,az_rms,az_energy,az_fft1,az_fft2,az_fft3,az_fft4,az_fft5,gx_mean,gx_std,gx_max,gx_min,gx_p2p,gx_rms,gx_energy,gx_fft1,gx_fft2,gx_fft3,gx_fft4,gx_fft5,gy_mean,gy_std,gy_max,gy_min,gy_p2p,gy_rms,gy_energy,gy_fft1,gy_fft2,gy_fft3,gy_fft4,gy_fft5,gz_mean,gz_std,gz_max,gz_min,gz_p2p,gz_rms,gz_energy,gz_fft1,gz_fft2,gz_fft3,gz_fft4,gz_fft5,label
-0.0008850613495677464,0.05112090442221791,0.17269138637461282,-0.14634106413303977,0.3190324505076526,0.05112856542616894,0.0026141302025380377,0.3461425140613308,0.18706354903496367,0.34839844018592137,0.9951462867285368,0.2821205215183166,-0.008749760213555086,0.04876274748938673,0.1182641753513531,-0.13238150387182757,0.25064567922318065,0.049541536577990826,0.002454363846508403,0.4809836101306152,0.23495718561385545,0.3304060099736843,0.6414708646950986,0.21421010849064687,9.801484318186187,0.05081444069176275,9.987754844682172,9.65347314007388,0.33428170460829243,9.801616037523228,96.07167694703256,0.43565032374301016,0.2699322810690727,0.7249168564912962,0.88736223004961,0.6850954162028361,-0.012928452453495592,0.3563664873907641,1.0516403071813916,-0.995356123116882,2.0469964302982735,0.3566009229069295,0.1271642182180739,3.951994801343223,3.1913877214303836,1.7788734155641985,3.3961937992427083,3.6150176684580027,43.89603797104374,76.31991121699254,249.6543264541509,-0.8636352191386047,250.5179616732895,88.0431201044405,7751.590997724936,7957.881515931631,5962.889218354614,3666.1751147347823,1865.9786502383472,778.2231651067399,0.012019891811773322,0.4294104322676601,0.9570786441500995,-1.2875178787169768,2.2445965228670763,0.4295786274239739,0.1845377971394654,4.140399793213741,9.136677984571978,6.743804547727189,12.617771779048173,2.6073921222589784,3
0.0013197354422487017,0.04997620234344591,0.14821552489512843,-0.12541333567844837,0.2736288605735768,0.04999362461665063,0.0024993625023105757,0.8780360108466954,0.6631330324644372,1.1314891465163937,0.5247372423175295,0.8089343213877825,-0.0008174820600929386,0.04789730059717792,0.1348723133757916,-0.1286409163981899,0.2635132297739815,0.04790427623307751,0.0022948196814149948,0.6858398971048089,0.6246730726903422,0.5723102584019709,0.7028377242170556,0.18322674929112215,9.800189016618956,0.048516527721215674,9.961670378003806,9.691821625159099,0.2698487528447071,9.800309108131282,96.04605861492095,0.6187540606006942,0.802087155380117,0.713659372455117,0.5027772196600158,1.133002431690522,0.0034983335591890043,0.396685825198144,0.9610378578871007,-0.8394051903545648,1.8004430482416656,0.3967012506292661,0.15737188225082377,8.613556610759652,3.215202342034521,8.24594323754944,6.833641914651984,4.112105232409833,-0.028036746720921827,0.4225853841986924,1.074986988545195,-1.1936833225851866,2.2686703111303816,0.4235144225466821,0.17936446610504958,4.568767555199529,11.545458249181777,3.483576064574273,7.3538644398406525,4.5270672286607905,45.10030692790909,86.80239851214017,299.5178357889304,-1.1136517730211684,300.6314875619516,97.81970186241625,9568.694072452001,8403.023116481632,6792.99343019883,4758.231063631772,2896.4725674772317,1524.9560542942104,1
-0.0017651826814808556,0.04725248071460474,0.14115640634978036,-0.1112733511445485,0.25242975749432883,0.04728543965728872,0.002235912803583093,0.7645150036997392,0.9414901385491211,0.06651303653927498,0.7005587421642945,0.28399833082193476,-0.005185976134221184,0.04783900386194899,0.13951979929084476,-0.11643566081657282,0.2559554601074176,0.04811927512928974,0.0023154646389682825,0.4279522548554478,0.7315567861459331,1.055774592382921,0.7979371708671911,0.26107487304360977,9.801808487148888,0.04917560925523019,9.928120600982743,9.6756680351575,0.25245256582524256,9.801931843228129,96.0778678592896,0.6460410088605825,0.7749039617953175,0.22397577002541044,0.49294275963301104,0.6665371946568001,0.4146225454228338,106.21530438442782,150.64679403502444,-150.65330342271523,301.30009745773964,106.21611364257227,11281.862797331827,76.07937787926205,83.04726169075732,81.95667446689372,103.1202821137804,101.37212482857366,-0.6885512880282314,84.58814460839925,120.05340085493816,-120.40185469090298,240.45525554584114,84.59094698114986,7155.628311167707,119.4746375769097,128.44688694589894,137.51418415847616,130.72843883560947,135.6461412154007,-0.48776735822894834,127.40615983382892,180.64632617632256,-181.05355038149798,361.6998765578205,127.4070935254349,16232.567480598917,89.4295771999609,77.85764619627723,96.9328999157764,106.30448683457186,113.2067415278797,5
-0.0020523106273793094,0.04892741471980195,0.1598896790739138,-0.11999393848333301,0.2798836175572468,0.048970438941005494,0.002398103890074747,0.5005261461950344,0.2013412971670306,0.20250847628654484,0.3251628012152834,0.7125015507235027,0.007104438025358353,0.048837171331127555,0.1324511254693392,-0.11805109715438158,0.2505022226237208,0.049351214202713024,0.002435542343282064,0.4716796230425496,0.8430684337173353,0.5755548624968855,0.2665885726980588,0.7727769887317089,9.799290955489,0.0492082827697689,9.930971535976342,9.623191640477977,0.30777989549836526,9.799414507276529,96.02852468542169,0.5453493186596096,0.9160028837960267,0.49219193533899197,0.1613828394381218,0.6595256372399789,-0.02286474002221729,0.41609913056779485,0.9456996440750294,-1.1859737946863005,2.1316734387613296,0.41672686833891376,0.17366128279555837,4.269481187979633,9.511664901733932,4.8998903701323435,0.9681130515330703,11.57627959662273,0.03322769024402375,0.37727996190516544,1.1768694598395093,-1.054477064718327,2.2313465245578366,0.3787403451629043,0.14344424905411587,5.976435020648708,7.379170058863932,2.653589135769974,5.41279364601979,4.015902590691023,45.12425390377543,86.84115150199631,300.4021027127193,-0.980593883167171,301.38269659588644,97.86513109665296,9577.583884565069,8402.651443562992,6795.63377613875,4765.082770221849,2901.519560564305,1527.4703187230627,1
0.0069702821572581565,0.050161778940306316,0.10892574945122574,-0.18505526661590124,0.293981016067127,0.050643744922822906,0.0025647888998079505,0.6662494948330313,0.2869557076247342,1.0634356592421692,0.7186953833548902,1.0003474749233152,-0.0032898279035519055,0.054226370916973056,0.17218680313246698,-0.1493250078428337,0.3215118109753007,0.05432607357853253,0.0029513222704601306,0.6232463904281647,0.7109809769277805,0.19630163687207616,0.5028482048324947,0.3420103172138756,9.799088850994222,0.05034794435439528,9.952651633845104,9.682248999961999,0.2704026338831049,9.799218194589809,96.02467722517994,0.7724101929247105,0.37775901132286993,0.5319960070314175,1.4229217831414962,0.06940038144191032,-0.006836879978750432,0.38085906492575955,1.1411253702494706,-0.9629642905540973,2.104089660803568,0.3809204251073547,0.1451003702639678,4.478651516306361,10.180535774980909,2.276926997722003,0.922246820840737,1.1820050371275204,-0.0327431649511424,0.41251516021122075,0.9976426889643671,-1.2526286417875527,2.2502713307519198,0.4138126052395055,0.17124087225510684,5.958695930917614,9.422104287521108,2.8087051480224368,3.239499514971454,6.377904072756962,45.090351731078044,86.80301925762724,299.7886651062955,-1.1192957794408955,300.90796088573643,97.81566322155332,9567.903971472339,8405.411387829961,6784.883654814006,4767.35509192851,2896.740473435352,1521.262374206648,1
-0.010677539867901976,0.048485263543294375,0.11470148354369343,-0.13401023349509888,0.2487117170387923,0.049647060723605245,0.0024648306384933466,0.5979868489023619,0.18755921167420042,1.1227728563054185,1.2537335543625683,1.0182110474964514,0.0017519771733930914,0.04849701676378761,0.12154565965954373,-0.14366830149320417,0.26521396115274787,0.04852865193886172,0.002355030059003187,0.36346702345366644,0.44700072024853843,0.14734558690004132,0.4617846968876498,1.1517838561328666,9.805107653216833,0.05128457431259422,9.955341658230228,9.655942536594175,0.2993991216360534,9.805241771559421,96.14276619873374,0.46764669666959086,0.852211932386266,0.3854767819919466,0.8312978884103276,0.42231254408408975,0.31796184228859514,106.25729945566567,151.19776155313653,-150.54556502882522,301.74332658196175,106.25777518536776,11290.714787344157,73.47257481895387,82.38342244733548,95.28616669160314,87.70179027499199,102.82450174268871,-0.6982478901876139,84.55439571194682,120.54156142580622,-120.54789316536329,241.0894545911695,84.55727871879891,7149.933384328643,124.61606817761889,136.71994234605557,141.2602140220102,137.121596577801,144.96681891065515,-0.439338958617561,127.45943818228973,180.2908286107316,-180.4965189659938,360.78734757672544,127.46019535708196,16246.101400465497,89.3735239767675,90.7600274622864,93.68325367115818,100.34120919922081,116.35920817023721,5
0.00021574844606747496,0.04797765204181284,0.1324809345007893,-0.12248857663126739,0.2549695111320567,0.04797813713387847,0.002301901642837248,0.8121165286297855,0.1251486384539364,0.7478781312725528,0.9124829559361322,0.499376431075534,4.365774469800021e-06,0.04706376006248861,0.1210852123244619,-0.14640368405898446,0.26748889638344636,0.04706376026497973,0.0022149975302794846,0.3018740543302208,0.6064113515425184,0.39650530462783945,0.5291717644948966,0.5825830784590239,9.80549510241908,0.05095863666917431,9.930160140941135,9.645158314032473,0.2850018269086618,9.805627516187617,96.15033098621574,0.25482345027369324,0.6927867035087035,1.2622382855518288,0.6887442158678347,0.6319832614547811,0.0049248919239152315,0.4385547648371123,1.354104808751013,-0.9793337689152217,2.333438577666235,0.43858241679506155,0.19235453632179708,5.212198678633424,6.175501445344015,5.806667936945944,5.546831104642911,0.38289026782780455,-0.002286274594799238,0.41872977883643386,1.10536495191559,-1.2073299424518977,2.3126948943674877,0.41873602034686674,0.1753398547359316,6.937304054304034,2.3473062383481427,3.0939292952241084,8.645396127037623,13.801703050218498,45.1198833678299,86.80465181786793,300.79998504644254,-0.9910581839841395,301.7910432304267,97.83072856903325,9570.851452347859,8403.997697796152,6793.225077641558,4754.599840391471,2898.5961227459798,1527.705260093,1
0.002784819415814093,0.05043781773574842,0.1675071989016817,-0.1389061971628784,0.3064133960645601,0.050514638245990374,0.0025517286771232738,0.9055131241297915,0.6308287822960006,1.1757321118476125,0.36038501575313925,0.3258529635935013,-0.0014049550886990375,0.0509623325102336,0.14678106231567775,-0.1791206357593961,0.32590169807507385,0.050981695084460196,0.002599133233684873,0.3572231644774727,1.2048666409666202,1.066855996017727,0.5554985274810623,0.1381431497558382,9.796155438830066,0.04521072011555706,9.922820718277192,9.681221162206091,0.24159955607110106,9.79625976538665,95.96670539093327,0.2726851188595417,0.35666350546774,0.3919815818580278,0.6863795078241336,0.29241908525504356,0.0076263955163266796,0.40605629226352213,1.2555399977752304,-0.9931405020609159,2.248680499836146,0.406127903985149,0.1649398743953704,3.7718076741529725,5.190058422904618,5.260542857399738,2.255196492421861,4.503986845170472,-43.85529956947366,76.35479832450757,0.949417981397813,-250.12766496089932,251.07708294229712,88.05306654231015,7753.342527504499,7962.031699658472,5958.963402662402,3676.3569944967608,1867.755103109936,783.0954997257242,-0.028737474620945825,0.3996456154761133,1.249723396062518,-1.2545181151369331,2.504241511199451,0.4006775017602947,0.16054246041687098,9.081618377260755,4.698474076976881,2.954463874762892,0.7213362791064181,7.292608834296143,4
-0.002038548258604249,0.04643367443677356,0.13600845832948094,-0.13098725520448723,0.26699571353396817,0.04647840144306748,0.0021602418007029374,0.6279264471524141,0.771813439058514,0.44548132925148637,0.6640263541563115,0.40254186867620234,0.004293409344943825,0.04922666046862147,0.19263657453273608,-0.16206336700345364,0.3546999415361897,0.049413535237788755,0.002441697464696191,0.4171002317880269,0.9964089068922422,0.3771523461502477,0.7299916196526152,1.0550703601550797,9.79571724828067,0.04957768776781631,9.953944040422762,9.676417774993636,0.27752626542912573,9.795842707770875,95.95853435538783,0.5763454760973966,0.5191341498159547,1.0285509787188836,0.5000269849612279,0.7861422556630276,0.0026899937785807536,0.30510666421176774,0.7897146194512172,-0.8090659928824715,1.5987806123336887,0.3051185222384265,0.09309731261296118,4.578242873435412,2.8555035452368336,2.1188460652682624,4.168993512213395,4.918627480696791,0.038475433752855184,0.2860621101447986,0.7580797277620864,-0.727163797988687,1.4852435257507735,0.2886379910250299,0.08331188986296524,6.341892320391219,2.873332129388617,6.309669250024904,4.039089858914032,3.1038369300725086,0.04008990479847955,0.308322865015966,0.7319257219017818,-0.8688766134581067,1.6008023353598886,0.3109183004559313,0.09667018955840476,0.4988940772524024,6.503682281382965,1.179089542669051,3.069993732571884,9.182052289494878,0
-0.0015104882286612036,0.041330819029722285,0.11330975282265532,-0.10653880597617174,0.21984855879882706,0.04135841119236301,0.001710518176356578,0.20251090430646987,0.4498628752021982,0.45627494312231365,0.9904918838844471,0.07722120817866727,-0.003711091566133894,0.04503702368649551,0.1257905950498209,-0.11656041928453627,0.24235101433435718,0.04518966367600214,0.0020421057031501876,0.32343506918535,0.39091951664939945,0.16962866297817916,0.5467542456152565,0.6146121443172456,9.799431361988589,0.053354720146143404,9.934846871971418,9.651350036623564,0.2834968353478544,9.799576610470853,96.0317017444874,0.840698399944585,1.543629127613998,0.553195299098698,0.778800289193198,0.44740780884417025,-0.013446539643934226,0.4050247175028216,1.057367548141883,-1.1286222800087653,2.1859898281506482,0.4052478639260624,0.16422583121663636,4.613152703940065,5.096289082925897,1.8759196579694204,3.7681327716289803,5.636901276838985,0.002046062925670966,0.38996966439900804,1.010323510083269,-0.9692348819626114,1.9795583920458806,0.3899750319250846,0.15208052552497076,4.7718214199395925,3.471402160700901,8.069559798420224,5.026651161160206,1.331885860508042,-45.09542918080828,86.79429297629949,1.0133462544479537,-299.97043566576485,300.98378192021283,97.8102603322218,9566.847026257003,8403.984070712446,6794.258941104927,4754.767367885321,2893.4824222764632,1522.380494726911,2
